"Protocol","Flow Duration","Total Fwd Packets","Total Backward Packets","Fwd Packets Length Total","Bwd Packets Length Total","Fwd Packet Length Max","Fwd Packet Length Min","Fwd Packet Length Mean","Fwd Packet Length Std","Bwd Packet Length Max","Bwd Packet Length Min","Bwd Packet Length Mean","Bwd Packet Length Std","Flow Bytes/s","Flow Packets/s","Flow IAT Mean","Flow IAT Std","Flow IAT Max","Flow IAT Min","Fwd IAT Total","Fwd IAT Mean","Fwd IAT Std","Fwd IAT Max","Fwd IAT Min","Bwd IAT Total","Bwd IAT Mean","Bwd IAT Std","Bwd IAT Max","Bwd IAT Min","Fwd PSH Flags","Bwd PSH Flags","Fwd URG Flags","Bwd URG Flags","Fwd Header Length","Bwd Header Length","Fwd Packets/s","Bwd Packets/s","Packet Length Min","Packet Length Max","Packet Length Mean","Packet Length Std","Packet Length Variance","FIN Flag Count","SYN Flag Count","RST Flag Count","PSH Flag Count","ACK Flag Count","URG Flag Count","CWE Flag Count","ECE Flag Count","Down/Up Ratio","Avg Packet Size","Avg Fwd Segment Size","Avg Bwd Segment Size","Fwd Avg Bytes/Bulk","Fwd Avg Packets/Bulk","Fwd Avg Bulk Rate","Bwd Avg Bytes/Bulk","Bwd Avg Packets/Bulk","Bwd Avg Bulk Rate","Subflow Fwd Packets","Subflow Fwd Bytes","Subflow Bwd Packets","Subflow Bwd Bytes","Init Fwd Win Bytes","Init Bwd Win Bytes","Fwd Act Data Packets","Fwd Seg Size Min","Active Mean","Active Std","Active Max","Active Min","Idle Mean","Idle Std","Idle Max","Idle Min","Label"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,458,0,229,229,229,0,0,0,0,0,458000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,343.5,229,0,0,0,0,0,0,0,2,458,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,"NetBIOS"
17,2,2,0,2544,0,1272,1272,1272,0,0,0,0,0,1272000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1000000,0,1272,1272,1272,0,0,0,0,0,0,0,0,0,0,0,1908,1272,0,0,0,0,0,0,0,2,2544,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2848,0,1424,1424,1424,0,0,0,0,0,2848000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,1424,1424,1424,0,0,0,0,0,0,0,0,0,0,0,2136,1424,0,0,0,0,0,0,0,2,2848,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,"LDAP"
17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,"LDAP"
17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2848,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1424,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2125437944,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1062718972,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,132,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,66,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2074,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1037,0,0,0,0,0,0,0,0,"LDAP"
17,46,2,0,458,0,229,229,229,0,0,0,0,0,9956521.739130436,43478.260869565216,46,0,46,46,46,46,0,46,46,0,0,0,0,0,0,0,0,0,40,0,43478.26,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,343.5,229,0,0,0,0,0,0,0,2,458,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,"NetBIOS"
17,48,2,0,2944,0,1472,1472,1472,0,0,0,0,0,61333333.33333333,41666.66666666666,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,41666.668,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,"LDAP"
17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,"LDAP"
17,45,2,0,458,0,229,229,229,0,0,0,0,0,10177777.777777778,44444.444444444445,45,0,45,45,45,45,0,45,45,0,0,0,0,0,0,0,0,0,40,0,44444.445,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,343.5,229,0,0,0,0,0,0,0,2,458,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,"NetBIOS"
17,1,2,0,2896,0,1448,1448,1448,0,0,0,0,0,2896000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,1448,1448,1448,0,0,0,0,0,0,0,0,0,0,0,2172,1448,0,0,0,0,0,0,0,2,2896,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,"LDAP"
17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2182,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1091,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2928,0,1464,1464,1464,0,0,0,0,0,2928000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1464,1464,1464,0,0,0,0,0,0,0,0,0,0,0,2196,1464,0,0,0,0,0,0,0,2,2928,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,"LDAP"
17,79,2,0,2944,0,1472,1472,1472,0,0,0,0,0,37265822.784810126,25316.45569620253,79,0,79,79,79,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,25316.455,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,"LDAP"
17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2944,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1472,0,0,0,0,0,0,0,0,"LDAP"
17,48,2,0,458,0,229,229,229,0,0,0,0,0,9541666.666666666,41666.66666666666,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,41666.668,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,343.5,229,0,0,0,0,0,0,0,2,458,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,"NetBIOS"
17,1,2,0,2896,0,1448,1448,1448,0,0,0,0,0,2896000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2944,0,2000000,0,1448,1448,1448,0,0,0,0,0,0,0,0,0,0,0,2172,1448,0,0,0,0,0,0,0,2,2896,0,0,-1,-1,1,1472,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2864,0,1432,1432,1432,0,0,0,0,0,2864000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,1432,1432,1432,0,0,0,0,0,0,0,0,0,0,0,2148,1432,0,0,0,0,0,0,0,2,2864,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,"LDAP"
17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2125437944,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1062718972,0,0,0,0,0,0,0,0,"LDAP"
17,49,2,0,422,0,211,211,211,0,0,0,0,0,8612244.897959184,40816.32653061225,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,64,0,40816.33,0,211,211,211,0,0,0,0,0,0,0,0,0,0,0,316.5,211,0,0,0,0,0,0,0,2,422,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,"NetBIOS"
17,1,2,0,458,0,229,229,229,0,0,0,0,0,458000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,458,0,2000000,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,343.5,229,0,0,0,0,0,0,0,2,458,0,0,-1,-1,1,229,0,0,0,0,0,0,0,0,"NetBIOS"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2926,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1463,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,458,0,229,229,229,0,0,0,0,0,458000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,343.5,229,0,0,0,0,0,0,0,2,458,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,"NetBIOS"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2944,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1472,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1558,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,779,0,0,0,0,0,0,0,0,"LDAP"
17,50,2,0,2944,0,1472,1472,1472,0,0,0,0,0,58880000,40000,50,0,50,50,50,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,40000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,"LDAP"
17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,28,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2928,0,1464,1464,1464,0,0,0,0,0,2928000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,28,0,2000000,0,1464,1464,1464,0,0,0,0,0,0,0,0,0,0,0,2196,1464,0,0,0,0,0,0,0,2,2928,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2726,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1363,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2890,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1445,0,0,0,0,0,0,0,0,"LDAP"
17,49,2,0,2944,0,1472,1472,1472,0,0,0,0,0,60081632.653061226,40816.32653061225,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,16,0,40816.33,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2848,0,1424,1424,1424,0,0,0,0,0,2848000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,1424,1424,1424,0,0,0,0,0,0,0,0,0,0,0,2136,1424,0,0,0,0,0,0,0,2,2848,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,88,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,44,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2820,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1410,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,494,0,247,247,247,0,0,0,0,0,494000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,247,247,247,0,0,0,0,0,0,0,0,0,0,0,370.5,247,0,0,0,0,0,0,0,2,494,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,"NetBIOS"
17,50,2,0,458,0,229,229,229,0,0,0,0,0,9160000,40000,50,0,50,50,50,50,0,50,50,0,0,0,0,0,0,0,0,0,16,0,40000,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,343.5,229,0,0,0,0,0,0,0,2,458,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,"NetBIOS"
17,1,2,0,2928,0,1464,1464,1464,0,0,0,0,0,2928000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1464,1464,1464,0,0,0,0,0,0,0,0,0,0,0,2196,1464,0,0,0,0,0,0,0,2,2928,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,"LDAP"
17,50,2,0,2944,0,1472,1472,1472,0,0,0,0,0,58880000,40000,50,0,50,50,50,50,0,50,50,0,0,0,0,0,0,0,0,0,-2,0,40000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,494,0,247,247,247,0,0,0,0,0,494000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,247,247,247,0,0,0,0,0,0,0,0,0,0,0,370.5,247,0,0,0,0,0,0,0,2,494,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,"NetBIOS"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2186,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1093,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2412,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1206,0,0,0,0,0,0,0,0,"LDAP"
17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,16,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,458,0,229,229,229,0,0,0,0,0,458000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2000000,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,343.5,229,0,0,0,0,0,0,0,2,458,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,"NetBIOS"
17,1,2,0,422,0,211,211,211,0,0,0,0,0,422000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,211,211,211,0,0,0,0,0,0,0,0,0,0,0,316.5,211,0,0,0,0,0,0,0,2,422,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,"NetBIOS"
17,47,2,0,458,0,229,229,229,0,0,0,0,0,9744680.85106383,42553.19148936171,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,40,0,42553.19,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,343.5,229,0,0,0,0,0,0,0,2,458,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,"NetBIOS"
17,1,2,0,2864,0,1432,1432,1432,0,0,0,0,0,2864000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2906,0,2000000,0,1432,1432,1432,0,0,0,0,0,0,0,0,0,0,0,2148,1432,0,0,0,0,0,0,0,2,2864,0,0,-1,-1,1,1453,0,0,0,0,0,0,0,0,"LDAP"
17,4,2,0,2944,0,1472,1472,1472,0,0,0,0,0,736000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2324,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1162,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2208,0,1104,1104,1104,0,0,0,0,0,2208000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,1104,1104,1104,0,0,0,0,0,0,0,0,0,0,0,1656,1104,0,0,0,0,0,0,0,2,2208,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2568,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1284,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2864,0,1432,1432,1432,0,0,0,0,0,2864000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,28,0,2000000,0,1432,1432,1432,0,0,0,0,0,0,0,0,0,0,0,2148,1432,0,0,0,0,0,0,0,2,2864,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,"LDAP"
17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2414,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1207,0,0,0,0,0,0,0,0,"LDAP"
